제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,.,2021-03-02 00:09:00,진짜 이리도 멍청한 소리를 하네
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,독도는 우리땅,2021-03-02 01:19:00,우리는 암흑이라도 전세계는 2차대전 수준인걸 생각해야지 ㅋ 이정도면 정말 선방하고 있는거다 ㅉㅉ
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,국민의 흠,2021-03-01 19:51:00,"잘못된 분석입니다 
대부분의 유권자가 
국짐당이나 국민의당이 심판할 입장이 아닌거 잘알고있습니다
박영선 시장님 미리 축하드립니다"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,ndw,2021-03-01 22:39:00,설레발...
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,.,2021-03-01 23:50:00,댖깨
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,찬ㅅㅏ랑,2021-03-02 00:36:00,뭐라는거 ㅎ
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,국민의 흠,2021-03-01 19:50:00,"잘못된 분석입니다
대통령 지지여부와 상관없이 국짐당과 국민의당을 싫어하는 유권자도 많아요"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,바람같은사나이,2021-03-01 20:52:00,"당신이나 싫어 하지
나는 좋은데
자기의 잣대에  맞추어  평을
하지마용
별볼일 없는 존재인것 같아
ㅋㅋㅋ"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,영원한 콧털,2021-03-01 19:50:00,"코리아 리서치 4개여론조사,
문대통령 46%
여권 시장후보도 46퍼정도"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,ajskch,2021-03-01 20:12:00,"문가 지지 하는 인간들
왜구 씨받이 아니구서야"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,쑥이,2021-03-01 22:03:00,국짐 지지자가 왜구  씨받이지
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,바이킹,2021-03-01 22:55:00,정신  ....
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,종달리,2021-03-01 21:40:00,"지지율이 45%라고. ?  뉴스하이끽.  사기치지말아. ?  문죄인 레임덕  대문앞에 있는데
내년 4월9일.날 문죄인 은 풍지 박산날. 것이다"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,다물꾼,2021-03-01 19:50:00,"아무리 신랑이 미워져도
깡패하고 살 수는 없쟎아요."
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,dh,2021-03-01 20:55:00,깡패국가 북한을 사랑하는 그쪽 당 말씀하시는 거죠?? ^^
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,ㅅㅇ,2021-03-02 00:15:00,"북한 좋아하는 더불당, 대깨문은 북한가고 일본 좋아하는  국힘당은 일본가라... 그럼 대한민국은 100배는 살기 좋아질거다"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,학생,2021-03-02 00:54:00,"중궈니 말 안들었냐, 종북, 북한 빼고 말하는 습관 좀 들여라.. 진심 머리 비어 보인다 ㅜㅜ"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,콜롬보,2021-03-02 06:22:00,사기꾼보다 깡배가 낫다
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,CS,2021-03-02 09:18:00,깡패보다 심한 북한이랑 사세요
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,leebking,2021-03-01 19:56:00,"박영선, 안철수 싸움은 국민의 짐당 챙피.
박영선, 나경원 싸움은 나경원 패배.

나경원 딸 지도교수 이상한 교수야!
성적을 그렇게 수정할 수 있나?
교수의 특권인가?

고등학교 교사가 성적 수정했으면 
감방갔을 텐데?  나경원 딸이면 감방에 안갈까?"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,바람같은사나이,2021-03-01 20:53:00,"꼴갑 떨고 있는거 아닌가
별볼일 없는 존재인것  같아
ㅋㅋㅋㅋㅋ"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,산들바람,2021-03-01 21:29:00,반민족특위 땜에 국론이 분열 됐다고 주장하는 여자분이 이번에는 그쪽에 친일이 많다고 또 헛소리 하네
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,.,2021-03-01 21:34:00,너같은 가짜뉴스 자들도.처벌 받아야할텐데
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,피아노,2021-03-01 19:49:00,국민의힘 한심하다 처음부터 야당이 유리한 선거 구도인데 국짐 전혀 그걸 못 살린다 그게 한계다 인물이 없다 나경원이나 안철수나 비호감도 1위2위 아니냐 권력욕만 있지 서울시장 후보로 적합한가 진정 묻고싶다 혁신한다 바꾼다 과거랑 작별한다면서 기껏 후보가 나경원 안철수냐 이게 혁신이냐 전광훈과 한패인 나경원이 시장되면 광화문 태극기 천국되고 방역 엉망진창 될거다 국짐 후보들 역대급 폭망한 총선 떨어진 탈락자들이라 서울시장 우루루 나온거지 경쟁력있나 공약도 급조한 티나고 극우 성향만 강조할뿐 처음부터 국짐은 출발선이 잘못된 선거다!
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,자연사랑,2021-03-01 20:00:00,댓글 전문꾼이네
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,주니,2021-03-01 20:13:00,국짐은 그냥 국짐이당
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,dh,2021-03-01 20:54:00,"안철수가 비호감 2위라는 건 더듬당 지지자들 한정 조사 아니냐?? 2-30대 대학생이나 젊은 직장인들이 전부 안티 민주당인건 아냐?? 그쪽 당 지지자들이야 젊은 사람들이 경험도 없고 무식해서 모르는 거라고 평가절하하고 싶겠지만, 2-30대는 대한민국 역사상 가장 고학력자들이고 또 촛불도 들었던 진짜 민주주의 세대들임"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,황현석,2021-03-02 00:13:00,박영선도 인물이냐?
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,창동히틀러,2021-03-02 05:22:00,박영선에서 웃으면 돼나요
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,CS,2021-03-02 09:20:00,논리도 안되는 말을 저리 길게 썼엠?
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,봄이온다,2021-03-01 19:56:00,"여론분석가들이 언제 제대로 맞춘적이 있나?

국짐당들 봐라, 상식있는 국민이라면 뽑고 싶겠냐?

애매한 안철수한테 서울시정을 맡길수가 있겠니? ㅉㅉ 

대통령 지지율과 상관없이, 박영선이 호불호가 좀 갈려도, 능력면에서 젤 나은 박영선을 뽑을거라 본다."
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,간첩문재앙4444,2021-03-01 19:59:00,상식있는 놈이 그럼 문재앙 뽑냐?ㅉㅉ
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,오메가,2021-03-01 21:20:00,상식없는 인간들이 문재앙과 박원숭 뽑아서 국민들 힘든 시국이다
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,.,2021-03-01 21:35:00,그래서민주다이야?ㅋ 하긴 민주당 지지자들제대로된이성있는자들없지 걍거의무슨 신앙이지 내로남불
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,황현석,2021-03-02 00:14:00,상식 잇으면 문재인 지지 왜해?
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,처음처럼,2021-03-01 15:22:00,"노점상 구분은 어떻게 하는것인지 궁금하다...
사업자등록 있는 노점상을 지원한다는 얘기도 있던데, 사업자등록이 되어 있다면, 
이미 소상공인 버팀목지원 대상으로 기존 지원 받았을테고...
사업자 업종에 노점상이란 업종인 없다...
사업자없는 영세 노점상들이 휠씬 많을텐데, 그들을 어떤 방법으로 선별할지가 관건임
그래서 차선책으로 전국민 대상지원으로 보완 하는것이 필요하다"
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,태성이엔씨,2021-03-01 13:10:00,지금주던가아니면선거끝나고주어라돈주고표사기위한얄팍한수작부리지말고집권여당하는짓이정말로한심하다~~
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,몰라,2021-03-01 12:52:00,"이낙연 고집 부리지 말고
재난지원금 전국민에게 지급해라"
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,샤론송빵,2021-03-01 12:22:00,댓글신고해? 진짜 천박한  주둥아x도  듣기싫어? 그 정도도  듣기싫으면 정치하지말고 xx
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,송희신랑,2021-03-01 12:06:00,저인간 지돈이면 그럴까?
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,한국,2021-03-01 11:59:00,* 투표용지를 먼저 공개하는구나 ㅎ ㅎ
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,한마디1,2021-03-01 11:08:00,"민주당 서울, 부산 선거 집니다
ㅈ 잡고 반성하세요"
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,월정탑추,2021-03-01 11:07:00,그래서 소상공인 자영업자의 지원 목적이 임대료며 매상 하락 때문 아녀 세금 문제가 아님 그럼 어디에 해당되냐는 거야 그리구 온라인 쇼핑물이며 포장 주문배달이며 택배는 왜 손실이 나냐는 거야 도대체 뭔 소리하는 겨 살다가 별일을 다보네 유념하도록...
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,보소미,2021-03-01 11:05:00,"나두..소비활동 열심히 하고 있는 시민입니다.
똑같이 주시오.하."
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,글로리,2021-03-01 10:46:00,소비하면 세금 낸다는 얘기가아니라.  소득이   있어도 세금 안내는 걸 지적한건데 악의적이라니  ㅉ
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,YOO JW,2021-03-01 10:30:00,왜 국민세금 가지고 니들이 생색이냐
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,쿠라,2021-03-01 10:23:00,더불어 암당
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,만만만세2,2021-03-01 10:23:00,세금도 안내고 불법 장사하는 노점상을 왜 지원하나?
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,흰머리소녀,2021-03-01 10:21:00,노점상들은 불법 도시 파괴자들이라 감옥행이지.
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,Rich,2021-03-01 10:21:00,"열심히 세금내는 월급쟁이들은 지원 없음...
세금없이 노점하는 상인들은 지원...
 보편지급하라는 말은 귓등으로도 안 듣음..."
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,cu2021,2021-03-01 10:20:00,전국민은 모이지말랬는데 모이고 해서 너들말안들어서 안주는거야?그런거야?
"[시선집중] 홍익표 ""노점상 지원 세금과 상관없어, 포용적 자세로 피해 지원""",2021-03-01 10:09:00,김민석,2021-03-01 10:18:00,노점상들 표 돈주고 사는거야?
