제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,킹콩,2021-05-14 07:56:00,cbs인터뷰 듣다가 짜증나 죽는줄 알았네   사회자가 싨수한것을  가지고  신경질내고   자꾸 반복해서 얘가하네  어떻게 5선까지 했나 모르겠네.  지역구가 어디인가?
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,두목,2021-05-13 22:18:00,"홍준표의원 없는 국민의힘이 얼마나 견디어 낼까? 
국민의힘은 조건없이 먼저  홍준표의원 복당부터 시작이 되어야 한다.
지금 좌파를 흔들림 없이 견재할 사람이 국민의힘에 있다고 생각하지는 않겠지?"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,흰돌귀동,2021-05-13 13:33:00,"큰 틀에서의 나라와 당을 생각 해야지요..
지금 정권 탈환을 위한 적임자 당대표 선거에 홍준표의원이   복당을 하든 안하든이 지금 시점엔 중요치 않습니다.
인기로 나라정치합니까?
말로 정권창출할 수있습니까?
후보난립으로 시끄럽지만 민심은 천시이라고  시대가 요구하는 진정한 인물이 누구이겠습니까?
조경태의원입니디ㅡ.
지지해주시고 성원을 부탁드립니다.
인천동구 이정옥당원입니다."
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,선자,2021-05-13 12:31:00,"아프리카랑 우리나라를 구분도 못하는 놈이 무슨 당대표?
하긴 저런 놈이 들어가면 좋기는 하지. 
1%대와 7%대를 구분 못하는 놈...ㅋㅋㅋㅋㅋ"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,닉네임을 등록해 주세요,2021-05-13 09:04:00,좌파들의  이간계에 놀아나지 말자! !  지금은 대통합으로 정권창출이 우선이다
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,세계로맘,2021-05-13 08:52:00,"지금은 뭉쳐야할때.....힘을 길러야 합니다

그래야  정권도 찾아오죠

미래가 있는 대한민국에 살고싶습니다

조경태 당대표되어 확 바꿔주이소~~~%"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,뉴클라,2021-05-13 08:33:00,"좌파놈들은  홍준표 복당 반대하겠지. 홍준표 나오면 게임 끝이거든. 
문재인,  덜덜 떨고 있니?"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,뉴클라,2021-05-13 08:29:00,조경태 화이팅!  당대표 가자.~~~~~~~
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,미르,2021-05-13 07:14:00,"실용정치의 선두주자
 당대표조경태 가자~~~~~"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,이지환,2021-05-13 05:27:00,"조경태  참신했는데 실망이네
세상을  보는 눈이 이래 가지고
무슨
말한마디 잘못하면 한방에 갈수 있다
급하다고   가리지   않고  다 데리고 오면
호미로  막을 것 가래로도  못막는다."
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,윤길중,2021-05-12 22:58:00,"쓰레기집단
이성윤검찰개혁이죄지
개탄스럽다"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,옹달샘,2021-05-12 22:10:00,"KDI 코로나 이후 처음으로 ""경기회복""진단. 경기선행지수도 연속 상승"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,어게인,2021-05-12 23:41:00,표창원ㆍ박근혜대통령ㆍ나체그림을ㆍ국회사무실에걸어둔것은ㆍ국민들은잊지못할겁니다ㅡ문재인은ㆍ박대통령을국회사무실에걸어둔것은ㆍ죄가않되고ㅡ문재인비난한청년은고소고발해야하는것은ㆍ어느것이죄가되는지ㅡ가족이라면ㅡ어떻게생각하십니까ㅡ참담합니디
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,짱야,2021-05-12 21:46:00,홍준표의원 복당하면 대선필패다. 나도 국민의힘지지자인데  홍의원이 입당하면 국민의힘은 구야말로 꼴통당이된다. 민주당의 실패의 반사이익으로 4.7보선 승리했는데 홍의원 복당하면 국힘은 망한다. 지지자로서 절대 반대한다.
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,kaswo,2021-05-12 20:59:00,"홍준표 입당에 문제 삼는자 아주 저질이다 야들때문에 또 놓친다 야 홍보다 머리 더좋다면 
입당후 대결해라 못하겠지 않자 용써지 말고 정치교체에 박치기 해야지 몬난놈 때문에 표
도망가는소리 들리냐 그르고도 국민 국민 생각하냐 몬난놈들"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,이명박씨밥세끼,2021-05-12 19:50:00,"난 42세 이고 이미 20년 전부터 반 한나라당 외길입니다

와리가리 이 말 했다 저 말했다 홍준표 가증스럽고 졸라 패고 싶을 정도로 짜증나지만
솔직히 홍준표는 당 옮겨다니는 철새 짓은 안했어요

그에 반해 조경태 꼬라지 보세요
이게 인간이 할짓입니까?

조경태 보단 홍준표가 훨씬 더 의리가 있죠
정치도 결국 사람이 하는겁니다

똥인지 된장인지 구분 좀 해요
그래도 홍준표 보다 조경태가 좋다면 할말 없습니다
어차피 끼리끼리 노는거 아니겠어요?
쥐 새 끼에 환장하고 닭까지 몰빵하다 탄핵 당하니 안면몰수 하고 배신때리는 너같은 쓰레기"
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,제우스o0,2021-05-12 19:47:00,홍준표는 절대 복당시키면 안된다. 미꾸라지 1마리가 맑은물을 흑탕물로 오염시킨다.
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,hajima,2021-05-12 19:32:00,너도 나가라
"[뉴스하이킥] 조경태 ""홍준표 복당 문제 없어, 문제를 만드는 게 문제""",2021-05-12 19:17:00,상수리 나무,2021-05-12 19:25:00,나와서 헤처모이는것 아닌가?
"[시선집중] 원희룡 ""7월 사퇴는 오보, 대선 이제 개막전.. 결국 윤석열 제칠 것""",2021-05-04 09:42:00,mina,2021-05-04 11:16:00,꿈 깨세요ㆍ현실과. 민심을 정확히. 판단 하시기를ㆍ ㆍ
"[시선집중] 원희룡 ""7월 사퇴는 오보, 대선 이제 개막전.. 결국 윤석열 제칠 것""",2021-05-04 09:42:00,샤커,2021-05-04 12:20:00,정말꿈도   야무지다  꼴에 대통령~~ㅎ~ㅎ~ ㅎ
"[시선집중] 원희룡 ""7월 사퇴는 오보, 대선 이제 개막전.. 결국 윤석열 제칠 것""",2021-05-04 09:42:00,해피인밴,2021-05-04 10:55:00,허경영하고 붙어도 질걸.
"[시선집중] 원희룡 ""7월 사퇴는 오보, 대선 이제 개막전.. 결국 윤석열 제칠 것""",2021-05-04 09:42:00,Kil Sang Cho,2021-05-04 10:12:00,누구?
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,김원오,2021-05-13 12:40:00,"그  이름도  거룩한    김      웅  의원   ㊗️   화이팅
대한민국   🇰🇷  만세  ~~~"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,잘돌아간다,2021-05-13 12:06:00,정의당은 모하냐?
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,심가이버,2021-05-13 12:06:00,검사  ㅠㅠㅠ~~~
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,어쭈구라,2021-05-13 12:01:00,어디 조선일보 같은 놈이네.
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,정다운,2021-05-13 11:23:00,지금 가봐라
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,나무,2021-05-13 11:19:00,김웅 씨가 되는 게 그나마 좀 희망이 있어보인다. 그렇게 되면 민주당도 긴장하고 정신차려야 할 듯...
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,이재우,2021-05-13 11:16:00,"김웅은 절대
당대표않됨
그리고
아직은 능력부족"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,조택련,2021-05-13 11:11:00,생각이 이러니  ㅉ ㅉ --좀 대국적 소갠으로 큰정치를~~~~
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,조성국,2021-05-13 11:03:00,당대표는 나경원 전대표님
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,dmfalfeo,2021-05-13 11:01:00,"노동자를 위한다면
비정규직을 철폐해야지
검생 아저씨가
노동자에 대해 뭘 안다고
깝쭉되냐!!!"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,!,2021-05-13 10:59:00,이번에국민의힘에서초선이당대표되면지지율이민주당보다월등히올라가고내년대선에서도반드시이긴다
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,닉네임을 등록해주세요,2021-05-13 10:56:00,국짐당이제는 김웅의원.이준석등이 뭘알아 대표된다고설치고.조금있으면 꽃제비와태영호도나올련지궁금하다
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,情,2021-05-13 10:52:00,"이사람.
퇴출"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,future,2021-05-13 10:52:00,대표 후보가 없나
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,라라,2021-05-13 10:45:00,"제대로 할려고 하네 
홍보단 훨 낫다고본다"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,길상,2021-05-13 10:38:00,"이넘 출당시켜라
싹이 노랗다
어느지역 출신인지 밝혀주기 바란다
다음 총선때  절대로 공천 주지마라"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,jslove,2021-05-13 10:30:00,"별 허접한 쓰레기들이 누릴 것 다 누리고 이젠 노동자 어쩌구 하며 또 위에서 굴림할려고 하네....
야 임마!
이제부터는 법때문에 울고있는 불우한 사람들을 찾아다니며 봉사해라 쓰레기야!
김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  
김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기  김웅 쓰레기"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,잘살아보세,2021-05-13 10:20:00,존재 자체를 부정하는 당 출신.
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,빈잔,2021-05-13 10:19:00,"넌 안된다   이준석이에게 털린다
힘내라 무너지고있는 힘당"
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,핑크팬더,2021-05-13 10:16:00,"일단 식상한 사람이 아니어서 긍정적입니다.
국민의 힘의 변화를 기대합니다.

그러나 잊지 말아야 할 것 이 한가지 있습니다.
홍준표님도 처음에는 무척 신선한 모래시계 검사 이미지로 정치에 데뷔했다는 것을...

""메멘토 모리"""
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,비밀서윤,2021-05-13 10:07:00,"바보야
귀족노조편들겠다이거냐."
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,꼬내기,2021-05-13 09:59:00,"대깨들부터 찾아가라.
다음 공천때 자리 부탁하러."
"[시선집중] 김웅 ""당대표 되면 제일 먼저 이스타항공 노조 찾아갈 것""",2021-05-13 09:48:00,자유인,2021-05-13 09:58:00,"아이 쒸~~
순간 뿜었다.
정치를 개같이 배워서는...
니들이 언제 노조를 위했다고....척 하면서 정치적으로 이용하려고 잔머리 굴리네...  검찰출신 아니랄까봐"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,대니얼,2021-05-11 11:56:00,"현실이면
당신네
감옼이다"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,키싱구라미,2021-05-11 11:24:00,검사출신들이 흠집내기만하는 청문회!  자기들한테는 관대하다.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,사진가,2021-05-11 11:23:00,돈이라면 뭐든지 하는 당에서 할 소리는 아닌 듯.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,좋은일만,2021-05-11 11:13:00,"국개의원 해먹을려고
자기 형 성완종을 죽인 왜구당에 
기들어가서 수구 개노릇 하는 인간말종.?
저런 쓰레기 불러서 짖게하는 털보는 머냐?"
