제목,날짜,작성일,작성자,댓글
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:13:00,우그리,"대통령 2명뽑아 하나는 보수,하나는 진보만 통치하는 국가로 만들자."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:11:00,최강코리아,만져당 빠진넘들아 정신좀 챙기자.... 이정부는 공산당 눈치만 보는 한심한정권하고..공무원부패가 판치는 정권이다...개돼지들아 !!친일?개돼지들이 일제자동차 사지말자
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:09:00,KUNA,"바보도 10년간 교육 받으면 자기 이름 석자는 쓴다.
이명박근혜 10년 헬조선에서 살고도 아직도 정신 못차린다면
그건 정상인이 아니라 태극기부대지."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:04:00,최강코리아,개돼지들아 뭘 알겠냐 ㅋㅋㅋㅋㅋㅋ캬 이개 나라냐
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:49:00,Parting,"민주당이 보수인거고
지들이 보수라고 착각?하고 있는 국민의힘은 그냥 나라 팔아 먹는 매국단체"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:21:00,ys kim,박정희 전두환 추종자들이 하나둘씩 없어 지는모양이군 진보가 앞서가는거 보니
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:13:00,jh****,반신반인으로 추앙하는 박정희의 그림자가 서서히 퇴색되어가고 있음이다. 그럴수록 극우들의 발악은 거의 저주 일색이 될 것이다.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:11:00,땅 땅 땅,또 선동질을 시작하는구나...좌빨 경향이~~~
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:01:00,anarchy,"이명박근혜가 최악이라면 문정권은 초악이다..!!!
누가더 나쁘고 국민들 못살게 구느냐가 관건인 선거..~
옆에 있는 쪽바리도 정말 싫지만 북공산정권만 옹호하는 이정부가 더 최악이다.
인권을 부르짓는 정부가 북한인민 국민들의 인권을 우선 생각해야 제대로된 정부아닌가?
암튼 시장원리를 모르는 문정권이 된다면 부동산 아파트값 계속 오를테니 가진자들 청와대,정치인포함
나쁠건 없네"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:59:00,muno****,에레이 치 사한 넘들 어떤 결과 나느지가 중요~~~~
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:51:00,lordo****,"기렉아 뭐가 그리 다급해서 벌써 선거조작질을 시작하니?
지금 판세 보니 보귈선거 무지하게 걱정되지?
근데 아무리 해봐야 민주당.30% 못넘긴다. 왜?
젊은 세대들이 너희들에게 등 돌려버렸거든."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:39:00,noa****,부정 부패의 끝판왕 기득권 세력 문재인을 타도하자... 대한민국의 민주주의를 바로 세우자
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:36:00,산양들,"아묻튼 대한민국 국민이면 이나라를 오래도록 보존 잘 할려면
국익차원에서 애국을 합시다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:22:00,tackm****,진보라고해서 민주당 덮어놓고 뽑아줄거란 생각은 하지 마시길 LH나 인국공 등 이를 가장 많이 가는거도 그들이니
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:16:00,친일파 미친통닭당,지금 40대가 베이비붐 세대라고 하던데 ... 가장 수가 많고 그래서 아마도 그럴듯 .. 30/40대는 진보가 압도적임..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:10:00,sj****,"4년만에 나랏 빚을 400조나
뻥티기 한 넘을 칭송 하는 미친 넘들
대깨문 아거들 보거라
국민을 사랑해서
바다에 표류중인 국민을 총살 당하게 하고
월북자로 뒤집어 쒸워!
북에서 월남한 사람을 강제 북송 시켜
총살 당하게 하고
권력으로 성추행 한 넘 감싸고
위안부 할머니들 돈갈취한 년
정보이용 부동산 투기한 넘
전부 국회의원 시키고
서류 위조범 가족 일당 감싸고
엉터리 부동산 정책으로 서민들
삶의 의욕 바닥으로 추락 시키고
코로나 미리 차단 못하여
지금도 전국민들 힘들게 하고
외교는 폭망 그자체
국방은 정은이 눈치 보느라
군인들 훈련도 못하게 틀어막아
당나라 군대 만들어
연일 경계선은 뚫리고
원칙대로 수사 하는 검사들은
권력으로 물먹이고
백신은 세계 꼴찌로 확보
부작용 염려
국민들 먼저 맞게 하면서 눈치나 보고,,,
그것도 부족해 불법 농지 취득하고
내로남불 불법 땅투기 조사 하란다
누군지 알겠지
이자의 무능과 범죄 행위는
추후 반드시 엄중히 조사 반드시 죄값을 받도록 해야 한다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:21:00,친일파 미친통닭당,@sj**** 장애인아 !!! 머리가 옵션이면 귓구녕 열고 쳐 듣고 좀 다녀라 .... 미국은 이미 6조 가량 풀었어 ... 우리나라 돈으로 계산하면 7천조다 장애인아 ..전세계가 양적완화 하고 있는데 몬 개소리야 ... ㅉㅉㅉ 한심한 뜰딱 새끼 ... 인플레이보다 더 무서운게 디플레이션이야 ... 알겠냐 ... 그리고 우리나라 정부 부채 50%로도 안돼 .. OECD 중에서 상위권이다 .. 재정건전성이..이게 좋은 것 같냐 ... 그동안 복지 사각지대가 많다는거야 .. 삼성전자 공장에 사람 많을것 같지 ..전기차 공장에 사람 많을것 같지 ... 전부 로봇이다 ..장애인아 ... 미국 top 파일럿이 ai 에 한판도 못이긴거는 아냐 ... ㅉㅉㅉ 일자리 전부 로봇으로 갈아치우면 몰로 먹고 살래 ..그래서 외국에서 로봇에 세금을 부여하자는 애기가 나오는 거야 ..그래서 기본소득 이야기가 나오고 있는거고 .. 대가리가 옵션이면 집에 놓고 좀 다녀라 !! ㅉㅉㅉ
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 15:45:00,sihagall****,"@친일파 미친통닭당 머저리 촌닭아??~~
미국과 비교하냐??~~
나라에서 돈주니 좋지??~~침 질질 흘리면서 충성에 또 충성!!~~
그래서 니들이 나라 망치는 족속들인거야!!~~
계속 거지 근성 가지고 살아라~~잉!!~~^^"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:53:00,sj****,"@친일파 미친통닭당 이놈도
역시
대갈통을 장식품으로 달고 다니는군"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 14:50:00,-,@sj**** 대/가리에 자갈만 가득 찬 자네 보다는 500배쯤 나아 보이는데? ㅋ
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:01:00,-,"토착왜구들, 자위대행사에나 참석하며 우리일본이라는 소리해대는 종자와 겐세이,야지를 부르짖던 진상과(저 둘은 아침에 일어나면 덴노 헤이카 반자이~~를 외치고 하루를 시작할 듯 함.ㅎ)
국회위원을 치부의 수단으로 이용해 수백 수천억씩 해쳐먹은 자식들과
군부독재정권의 애완견이였던 자들이 몸담았던 당. 현재도 그런 종자들로 가득찬 정당.
저런 쓰레기들 덕분에 앞으로 민주당 50년 집권은 보장되었음.
국민의짐은 앞으로도 지금까지 해왔던 것처럼 변함없길 바랍니다. 당신들이 있어서 기쁩니다. ㅋㅋ"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:35:00,00,"@- 확실한건 민주당 이번에 개박살날듯
뽑을 명분이 사라짐"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:51:00,선택과 집중,보수나 진보 모두 위대한 대한민국을 위한 마음이다. 거시와 같은 보수 미시와 같은 진보 접근방식의 차이가 근본을 뒤집어서는 안된다. 근본은 대한민국이다. 아버지와 어머니가 공존해야지 아버지가 어머니를 없애야 가정이 행복해지는 것은 아니기 때문..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:31:00,긴도깡,진보가아니라 좌파벌갱이다 진보는없고 벌갱이만있을뿐이다 예전에 때중이도 마이클잭슨불러서 백스텝밟았다
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:19:00,gog,"국민의적 친일역적 넌넘들이 보수란건 순 사기다, 토착왜구들은 보수가 아니다."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:32:00,00,@gog 토착왜구나 짱개나 절레절레
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:32:00,로이윌리엄,"@gog 왜구당은 하루빨리 국민의똥 아니면 왜구의힘으로 당명을 바꿔라.
싸가지없이 국민이란 단어를 더럽히는 개잡것들.."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:16:00,GreatKorea,규제지역 묶을생각 하지말고 내부단속이나 잘 해라. 지지층들이 얼마나 돌아섰는지 감이 잘 안오지 ?
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:15:00,-,민주당이 보수인데 왜자꾸 왜구당을 보수라고 하냐?? 일본인인가??
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:22:00,-,@- 100% 공감
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:04:00,강 성진,수꼴왜구당과 보수민주당 양당구조가 굳어지면 이나라는 필망이다..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 09:35:00,hijoker****,"기레기들이 아직도 민주당을 진보당으로 색칠하는데
그걸 믿을 자들은 개돼지 외엔 없다.
물론 이해찬이 좌클릭하며 당내 그런 자들을 들였지만
그들은 앞으로 자연히 정리될 것이다.
정통 보수당인 민주당이 재집권하느냐 친일수구당이 다시
집권을 되찾는냐의 차기 대선이 될 것이다.
물론 가장 첨예한 이슈는 부동산 문제가 될 것이다."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 08:45:00,우주여행,진보? 진보진영? 누가 진보이고 어디가 진보진영인가? 수꼴보다 더럽고 악취나는 그들이 진보라고? 거악의 축이라고 해야...
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:18:00,ys kim,@우주여행 너코가 썩었는지 병원가서 진찰받아봐라
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:20:00,gog,@우주여행 정신병은 정신병원으로.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 09:35:00,권또,"@우주여행 시대의 변화를 자각하고 , 이제는 좀 변할때도 되었건만..... 어찌 그리 어설픈 깊은 수렁에서 해메이고 있는 자들이 많은지...."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 10:15:00,김미구,"두부가 엉길때까지
서서히 간수를 부어가면서 적당한 시기를 볼 것이다.

총장시절에도
마음은 간수를 부으면서
말은 퇴임 후에 무언가를 생각해 보겠다였다.

그러나
군출신들이 들어가니 법관출신들 한국정치에서 너무 나섰다.

이 두 집단의 공통점은
편협성과 경제를 모른다는 점과
모든 현상을 힘과 법으로 재단한다는 것이다."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 09:09:00,jspa****,미투~~~
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 08:41:00,긴도깡,필리핀의두테르테는 대통령나오면서 마약사범 부패공무원척결을 공약햇다 기래 윤통장은 지리산빨치산벌갱이 거제도포로수용소잔당소탕 공직곰팽이박멸을 대권구호외치면서 나와라 무조건당선된다 윤통장이 벌갱이코로나방역의 백신이다
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 08:22:00,chhan****,심판의 날이 다가온다 기분이 좋다
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 08:20:00,데니쉬,도대체 뭘로 대선후보를 할런지 흥미롭다
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 08:16:00,nbv,"제2의 반씨?
대통령이 수사만 잘하는 직책일까?
제식구 잘 덮어주는 기술자가 대통령한다면
조국 부인은 조사없이 기소부터하고
나경원은 열 두 샛건인가가 고발돼도 조사없이 불기소처분
이런사람이 대통령 ? 에라이 법줄로 염하듯 꼭꼭 묶으라 잡것들"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 08:04:00,godee****,"윤석렬 32.4%? 여권의 대선주자는 전부 넣고 야권의 유력주자는 빼는 여론조사 결과? 여권 여론 조사 대상:이재명 이낙연 정세균 추미애 심상정 김두관 야권 여론 조사 대상:윤석렬 홍준표 유승민 원희룡 까지만 대상 안철수, 오세훈 뺀 여론조사 의도적으로 윤석렬 밀어주는 여론조사의 냄새,이런식으로 누군가가 의도했다면 또한번 보수진영의 몰락을 조장하는 꼴. 잔머리는 결국 본질을 흐리게 해 잠시나마 유권자를 호도 할 수 있으나 자멸의 길로......."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 05:49:00,7점62mm,몇칠 가겠어
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 05:33:00,검사,"노무현이 그랬듯이 문재인 이해찬독재자들도 정권 내내 부동산만 잡는다고 다가 에너지 전소했다가 망해뿌렸다....이해찬 독재자가 서울부동산 폭락시키고 자기 고향인 청양 , 청원 , 청주...충청도 부동산 가격을 4배 이상 폭등시켜뿌렸다...그것도 부족해서 청와대, 국회의사당까지 세종시로 옮기려고 한다..."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 03:21:00,sjspo****,기레기야 소설 잘 쓴다 왜 그어려운 언론고시 패스 하시고 여론을 호도해 국민을 분열시키려고 애쓰니 지금은 언론개혁이 먼저 인것 같다 옵티머스 사건의 본질을 제대로 파헤쳐 봐라
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 02:18:00,ChanS Youn,뻔뻔한 무능정부문정부와 지록위마 띠벌이내로남불미친공산당 패거리가 저지른 부정부패에 대한 심판론 때문이 아니겠는가? 5년만에 나라를 빚1000조국으로 만든 공로로 한 200년 정도 깜방에서 썪을 넘들이 얼마나 될 지 확인하자면 검사출신의 대통령이 필요하겠지.
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 01:59:00,Harry Oh,"518 유공자 이름까라.
호남빼놓고 다이긴다.
13살 먹었던 임수경이도 8억 수수했고
22살 먹은 애미추도 그렇다.
개나소나 다 타먹었으니 이름도 못밝히며
이얘기 꺼내면 518 모독죄로 처벌 한다구?? 이낙연이도 타먹었으니 괴상한
법이나 만들려 하고..
이러니 폭동소리 듣는거야."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 00:43:00,랄랄랄,급히 올라간건 시간 지나면 제자리로 돌아와요~
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 23:28:00,긴도깡,필리핀의두테르테는 대통령나오면서 마약사범 부패공무원척결을 공약햇다 기래 윤통장은 지리산빨치산벌갱이 거제도포로수용소잔당소탕 공직곰팽이박멸을 대권구호외치면서 나와라 무조건당선된다 윤통장이 벌갱이코로나방역의 백신이다
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 22:54:00,leem****,"착각은 자유, 황교안은 어디 갔나.?"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:38:00,pppsy****,콩테....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:30:00,rksk,"서푼도 안 되는 권력을 지키려 개혁을 희한한 방향으로 끌고 가는
파렴치한 문재인을 보면 누가 나서도 나서야만 한다.
문재인처럼 이중인격적이고 파렴치한 정치인도 두번 다시 나오기 드물다."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:26:00,이젠,"ㅋㅋ 대통령 후보로 나와라
이회창이도 안되었는데 비리 덩어리인 윤춘장 니가 되겠냐...
국민을 개 돼지로 알고 있구만"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:26:00,블라,"내가 대깨문이면 정말 속쓰리겠다.. 지지율 1,2위가 윤석열 이재명이라니.. 잘해도 본전도 안되네"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:22:00,trhomo5****,"중앙정보부와 국군 보안대의 무기를 가진 정부에 검찰의 칼을 겨눈것도아니고
중앙정보부의 칼도 다버리고 무장해제된 정부와 대통령에게 검찰의 칼로 공격한것이 그리도 잘한일인가요???
중앙정보부시절의 검찰은 정부와 대통령에게 종노릇 하지않았습니까???"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:08:00,베르쿠트,"한국사회여론연구소???
1위??? 대선주자로 오는거 환영한다 얼마든지 와봐라. 검찰출신이 서민들의 아픔을 아냐??
국민보다 조직에 충성하며 조직의 보호를 정의로 아는 사람을??"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:03:00,으니,"사실상 최대 권력에서 물러난 뒤
정치권과 민초들의 혹독한 검증이 끝나면 그동안의 검무가
조자룡의 헌칼 휘드른듯 했는가
아니면
정의의 검이었나는 곧 밝혀질듯..."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:02:00,세계로,"ㅎㅎㅎㅎㅎ.....
석열이가 대권후보라고..ㅋㅋㅋㅋㅋ
하긴 극우놈들 눈엔 뵈는게 없지...
국민의짐 놈들 중에 대권 넘보던 놈들도 비상걸렸네...
좀 더 또라이 짓해야 광화문에서 태극기+성조기+이스라엘기들고 개설치던 놈들 표를 받을텐데..."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:01:00,EURO FX,"듣보잡 요상한 기관에서 500명 대상으로 조사했단다..ㅋㅋㅋ
파고다 공원에서 했나 아니면 대구시청앞 길거리에서 할배들 상대로 했나.
아니면 조사도 안하고 헛소리 지껄이는건지도..ㅋㅋ
이제껏 설문조사 믿었다가 망한 사람 많지
멀리볼거 있나?
나경원...ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:13:00,반가운이,@EURO FX 중앙일보에서 했슈.ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:59:00,Francisco Choi,"긍까 - 삼분의 일은 구제불능이라는거.
민주주의라는 떡을 코앞에 가져다 대령해도 못먹는 개돼지들이군.
국민이 원하면 윤석열 대통령 되는거지, 뭐. 워쩌거써!
주가조작 사기꾼도 해 먹었고, 띨방한 박정희 딸도 해 본 한국 대통령, 검사출신 텐프로 남편도 한번 해 봐야지.
세금 열심히들 내셔! 텐프로 영부인이랑 그 엄마가 무슨 프로젝트로 나라를 아작낼지 자못 궁금함. 그때가서 후회하기 없기!"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:32:00,김연환,모녀 사기단 사건과 그 배후는 밝히지 않는 건희? 밝히지 못하는 건희? 엉? ㅌ
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:26:00,애덕 파주,하늘이 이 땅 공짜라면 사족을 못쓰는 우매한 백성들을 어여삐 여겨 별을 내렸습니다. 오직 악취만 풍기는 부정부패와 일당주의 독재를 청산할 것이 우리나라 만세
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:25:00,반가운이,"석열이의 지지율이 얼마나갈까?
석열이 장모의 은행잔고 위조증명을 비롯해서 그의 처 김건희의
범죄 연루사건을 파헤치고 들면 내로남불의 전형
국가보다 검찰조직을 더 사랑한 그의 추악함이
곧 드러나게 될것이다.
좋아하지마라. 석열아!
물거품같은 너의 인기에 자만하지마라."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:21:00,무울,"옛날에..아니.새빨깐.거짓말.다스.부자.만들어.준다는.유언비어와.같이,들리는건.나만일까.우습다.양눈이.바로있는분들이.보는시각아니다랄것이고.도다리처럼.한족으로.쏠린자들은.다스처럼.되겠지"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:04:00,무심코,"살아 있는 권력에 맞서는 강직함
확고한 국가관과 신념으로 무장한 윤석열 전 검찰총장이
이제 대통령으로 등극하여 나라를 바로 세우고 또 한번 도약해야 합니다

원래부터 경제를 모르는 좌파들 권력욕심과 이념투쟁에 국민들은 지쳐 있읍니다
실용적인 중도파 윤석열 전 검찰총장이 대세 입니다"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:50:00,바나나21개,"@무심코 니들은 니들 보고 싶은 거만 보고 사니 그 모양 그 꼴이다
맹바기 다스 지꺼 아이라카더니 지꺼였고 그네 청와대 안방에서 드라마만 보다가 순실이한테
집무실 내주고 이제 석열이 대선후보 될꺼 같냐?
개코다
석열이 대통령되면 이나라는 검찰공화국이 되는 것이다
박정희 전두환보다 더한 검찰공화국"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:24:00,무울,"@무심코 뭘.바로세웠나....ㅎ도다리.눈처럼,한쪽으로.쏠려.똑바로못보는대..똑바로본다면,조.전장관.수사기법이.지.옆으로.지.띄워주는쪽도.같이했겠지근대.어쩌랴.편파"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:03:00,담연,"대한민국 코미디,,
에휴"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:02:00,박동운,"진격의 거인 윤석열
대깨문 여러분 같이 갑시다.
대갈이가 깨지면 마이 아파요"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:25:00,왜사냐건웃지요,"@박동운 동운아 마이 아프지? 약 묵고 자빠져 자면 좀 나아진다. ㅋㅋ

밤낮으로 여기저기 똥글 싸지르고 다니느라 애쓴다. 글 안 싸지르는데가 없구만.ㅋㅋ

임마 방구석에서 키보드워리어 짓거리 그만 하고 나가서 돈도 좀 벌고

부모님 맛난 것도 사드리고 그래라 에레이 한슴한 자슥아 지금 이순간에도

니 부모님은 속 다 썩어 문드러 진다 ㅉㅉㅉ"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:00:00,먹을수있어서좋구나,황교안이를 보는것 같네..ㅎㅎ
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:52:00,바나나21개,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:52:00,바나나21개,@삭제된 댓글입니다 줄리는 접대는 잘할거여? 그쟈???
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:08:00,-,@삭제된 댓글입니다 태극기 틀딱은 쉿!!! 입냄시 심하니 틀니 청소요망!!!
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:57:00,먹을수있어서좋구나,들어갈때와 나올때가 다른 사람은 뭘해도 다르다..장담컨데 1개월 못넘긴다..
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:53:00,밥풀,"윤석열 대통령되면 바로 이민가야할 사람들 :
1. 마누라 줄리,장모 괴롭힌사람들.
2.똥후니 수사한 사람들.
형편상 이민못가고 홧병걸려 5년간 괴로워할 사람들:
1.추운겨울 검찰청앞에 모여 검찰개혁외치던 수많은 시민들.
2. 추워서 검찰청앞에 못갔지만 검찰개혁 부르지었던 수많은 시민들."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-09 07:03:00,ys kim,@밥풀 줄리가누구냐?
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:28:00,왜사냐건웃지요,"@밥풀 다음 대선도 민주당이 승리하면 우리 밥풀이 열받아서 왜구의 칼로 할복자살 할 듯.

조의금은 이글로 미리 대신하네 ㅋ

저승사자가 요단강 익스프레스 대기 중이라고 전해달라고 하는 구만. 잘 가시게나."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:58:00,박동운,"@밥풀 만고역적 토착매국노 여러분
잘가라."
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:49:00,산소리,"이제 문통,추녀 족국이 공짜밥 먹여주세요~~!
다음포털은 댓글통제로 여론조작하지 마라~
훗날이 두렵지 않으냐????"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 21:29:00,왜사냐건웃지요,"@산소리 공짜밥은 그네하고 쥐박이가 열심히 묵고 있다던데... 피같은 세금 축내면서. ㅋ

우째 자네도 같이 좀 먹어 보고 싶은가? ㅋㅋ"
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 20:53:00,바나나21개,@산소리 네이버 다음 다 보수 수구들한테 점령당해서 메인에 조중동 글만 떠있다
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:48:00,냉이체리,검향신문 참 일관성 있네 ㅋㅋ 신문이라는 타이틀 버려라 . 그냥 인터넷 검향뉴스 라고 ㅋ
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:39:00,고집불통,지금부터 패거리들이 저지를지 모를 친위 쿠테타를 막기 위해 감시 레이더를 총동원할 필요가 있음.
"일년 남은 대선, 태풍의 눈 된 윤석열 변수",2021-03-08 17:20:00,2021-03-08 19:33:00,김미수,ㅋㅋ 그저 웃지요 ㅋㅋㅋ에휴ㆍ저케 상황파악을 못할까
