제목,날짜,작성일,작성자,댓글
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:26:00,식민지 국민들,"근혜가 못한거 같아? 문재인을 밀어주었지만,,,, 역시나! 나라일은 진보가 그나마 잘한다는걸.... 국민이 알아차린게지,,,, 전체적으로 놓고 볼땐!!!"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:19:00,wha****,"러시아 공산주의자 레닌의 교시
""목적은 수단을 정당화 한다.혁명을 위해서는 거짓말 해도 괜찮다""
""거짓말은 혁명을 위한 가장 강력한 수단이며,거짓말을 백번하면 참말이 된다""

프랑스 정치학자 레이몽 아롱
정직하면서 머리가 좋은 사람은 좌파가 될 수 없다!
정직한 좌파는 머리가 나쁘고 머리가 좋은 좌파는 정직하지 않다.

1789년 프랑스 좌파를 이끌던 로베스피에르는 아이들에게 우유를 값싸게 먹이기 위해
우유값을 반값 이상 받으면 사형 시키겠다고 했고 우유값은 폭락했지만
얼마 지나지 않아 농민들이 돈이 되지 않는 젓소를 도축했다.
그리고 우유값이 폭등했고 중산층 아이들도 우유를 못먹는 사태가 벌어졌다.

2020년 같은 일이 대한민국 부동산에서도 벌어졌다.
민주당이 임대차3법으로 다수 임차인들을 위한 정책이라고 내놓은 입법이
안그래도 진정되지 않던 부동산을 폭등시켰다

더군다나 2017년9월 LH법에 내부기밀로 이익을 얻을때 처벌하는 법안에서
5년이하 징역형을 3년이하 징역형으로 변경하겠다는 법안을 민주당 16인이 공동발의했다
하지만 당시 민주당이 의석수에서 밀려 법안 통과는 실패했다
오히려 이익을 추징하고 10년이하 징역형 법안을 만들어도 될까말까한 일인데도....
지금까지 민주당이 하는 꼬라지 보면
민주당180석은 그냥 자기들 당리당략에만 이용하는 의석수가 되었을뿐이다
중대재해법도 국힘당 핑계되면서 미적거리다가 원 법안보다 훨씬 후퇴한 법안으로 통과시키고
무슨 말만 나오면 국힘당 핑계대면서
정작 자기들 이익에 필요한건 강제로 법안 통과시키는 민주당
서울,부산 보궐선거에 대해서도 성추행당이라는 소리에 창피한줄도 모르는 민주당과 민주당똘마니들

그리고 자기가 진보이고 좌파라 생각하는 개돼지들아
니들이 진짜 진보이고 좌파라면 지금의 민주당이 아니라는 쓴소리를 해야되고
그런 사실을 깨닫지 못한다면 평생 개돼지로 지낼수 밖에 없는거다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 15:51:00,보헤미안,"@wha**** 역대 보수 집권자들에 말로를 함 보자
이승만은 4.19혁명으로 내쫒기고, 박정희는 부하에게총맞아죽고,
김영삼이는 나라말아먹고 부도내고
전두환이 노태우누는 쿠테타에 부정축재 뇌물로 두놈빵에간걸 김대중이 빼주고
사기에뇌물 비리로 이명박그네 둘은 빵에드가있고
이나라는 진보가 살려놨어 임마
무식하기는 부끄러운줄알아야지~"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 16:39:00,bk****,"@보헤미안 역대(라고 해봐야 현 문통 까지 다 합쳐서 3명) 진보/좌익 댓통들은... ???
1. 김 선생님 : 남한 대통령으로 최초로 북한 방문, 김정일 끌어안고 남북정상회담....
추후 노벨 펭화상 수상함. 그러나 후임 노통령이 퇴임 한지도 얼마 안 되어 나이가 훨 씬 많은 자신보다 먼저 저 세상으로 가는 걸 보게 됨.
2. 노무현 전 대통령 : 전임 김 선생님에 이어 또 북한 방문, 김정은과 제2차 남북정상회담 가짐. 신선감도 감동도 퇴색됨. 재임기간 중 헌정사상 최초로 국회에서 탄핵논의 진행되고 표결 결과 가결되지만 헌재에서 기각됨 1번(김대중 전 대통령 편)에서 이미 말한 바와 같이 스스로의 명예를 지키고 결백을 주장하려... (이하 생략)
3. 문 통령님(현직 대한민국 댓통) -- 보수측 성향 인물들에게는 “문 재앙”으로 불리고 있는 중.. 북한 김정은을 만나서 역사상 세 번째 남북정상회담 진행함.. 거듭 여러번 만났지만 북핵문제를 해결하진 못했고 그 후폭풍으로 한미 동맹의 근간을 뒤흔들고 친 중 - 친 북 행보로 국제사회 왕따를 자초하는등 외교/통일 문제에 있어 암초 역할에 충실함. 부동산 문제를 해결하겠다면서 도리어 역효과를 신나게 내고 있으며 스스로 임명했던 검찰 총장을 통솔하지 못해서 무려 두 명의 법무부장관이 뜻을 못 이루고 물러나기도 했음....
이것이 보편적이고 상식적인 일반 국민시각에서 바라본 전/현직 자칭 진보측 댓통들 현주소임"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:13:00,우그리,"대통령 2명뽑아 하나는 보수,하나는 진보만 통치하는 국가로 만들자."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:11:00,최강코리아,만져당 빠진넘들아 정신좀 챙기자.... 이정부는 공산당 눈치만 보는 한심한정권하고..공무원부패가 판치는 정권이다...개돼지들아 !!친일?개돼지들이 일제자동차 사지말자
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:09:00,KUNA,"바보도 10년간 교육 받으면 자기 이름 석자는 쓴다.
이명박근혜 10년 헬조선에서 살고도 아직도 정신 못차린다면
그건 정상인이 아니라 태극기부대지."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:04:00,최강코리아,개돼지들아 뭘 알겠냐 ㅋㅋㅋㅋㅋㅋ캬 이개 나라냐
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:49:00,Parting,"민주당이 보수인거고
지들이 보수라고 착각?하고 있는 국민의힘은 그냥 나라 팔아 먹는 매국단체"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:21:00,ys kim,박정희 전두환 추종자들이 하나둘씩 없어 지는모양이군 진보가 앞서가는거 보니
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:13:00,jh****,반신반인으로 추앙하는 박정희의 그림자가 서서히 퇴색되어가고 있음이다. 그럴수록 극우들의 발악은 거의 저주 일색이 될 것이다.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:11:00,땅 땅 땅,또 선동질을 시작하는구나...좌빨 경향이~~~
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:01:00,anarchy,"이명박근혜가 최악이라면 문정권은 초악이다..!!!
누가더 나쁘고 국민들 못살게 구느냐가 관건인 선거..~
옆에 있는 쪽바리도 정말 싫지만 북공산정권만 옹호하는 이정부가 더 최악이다.
인권을 부르짓는 정부가 북한인민 국민들의 인권을 우선 생각해야 제대로된 정부아닌가?
암튼 시장원리를 모르는 문정권이 된다면 부동산 아파트값 계속 오를테니 가진자들 청와대,정치인포함
나쁠건 없네"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:59:00,muno****,에레이 치 사한 넘들 어떤 결과 나느지가 중요~~~~
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:51:00,lordo****,"기렉아 뭐가 그리 다급해서 벌써 선거조작질을 시작하니?
지금 판세 보니 보귈선거 무지하게 걱정되지?
근데 아무리 해봐야 민주당.30% 못넘긴다. 왜?
젊은 세대들이 너희들에게 등 돌려버렸거든."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:39:00,noa****,부정 부패의 끝판왕 기득권 세력 문재인을 타도하자... 대한민국의 민주주의를 바로 세우자
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:36:00,산양들,"아묻튼 대한민국 국민이면 이나라를 오래도록 보존 잘 할려면
국익차원에서 애국을 합시다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:22:00,tackm****,진보라고해서 민주당 덮어놓고 뽑아줄거란 생각은 하지 마시길 LH나 인국공 등 이를 가장 많이 가는거도 그들이니
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:16:00,친일파 미친통닭당,지금 40대가 베이비붐 세대라고 하던데 ... 가장 수가 많고 그래서 아마도 그럴듯 .. 30/40대는 진보가 압도적임..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:10:00,sj****,"4년만에 나랏 빚을 400조나
뻥티기 한 넘을 칭송 하는 미친 넘들
대깨문 아거들 보거라
국민을 사랑해서
바다에 표류중인 국민을 총살 당하게 하고
월북자로 뒤집어 쒸워!
북에서 월남한 사람을 강제 북송 시켜
총살 당하게 하고
권력으로 성추행 한 넘 감싸고
위안부 할머니들 돈갈취한 년
정보이용 부동산 투기한 넘
전부 국회의원 시키고
서류 위조범 가족 일당 감싸고
엉터리 부동산 정책으로 서민들
삶의 의욕 바닥으로 추락 시키고
코로나 미리 차단 못하여
지금도 전국민들 힘들게 하고
외교는 폭망 그자체
국방은 정은이 눈치 보느라
군인들 훈련도 못하게 틀어막아
당나라 군대 만들어
연일 경계선은 뚫리고
원칙대로 수사 하는 검사들은
권력으로 물먹이고
백신은 세계 꼴찌로 확보
부작용 염려
국민들 먼저 맞게 하면서 눈치나 보고,,,
그것도 부족해 불법 농지 취득하고
내로남불 불법 땅투기 조사 하란다
누군지 알겠지
이자의 무능과 범죄 행위는
추후 반드시 엄중히 조사 반드시 죄값을 받도록 해야 한다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:21:00,친일파 미친통닭당,@sj**** 장애인아 !!! 머리가 옵션이면 귓구녕 열고 쳐 듣고 좀 다녀라 .... 미국은 이미 6조 가량 풀었어 ... 우리나라 돈으로 계산하면 7천조다 장애인아 ..전세계가 양적완화 하고 있는데 몬 개소리야 ... ㅉㅉㅉ 한심한 뜰딱 새끼 ... 인플레이보다 더 무서운게 디플레이션이야 ... 알겠냐 ... 그리고 우리나라 정부 부채 50%로도 안돼 .. OECD 중에서 상위권이다 .. 재정건전성이..이게 좋은 것 같냐 ... 그동안 복지 사각지대가 많다는거야 .. 삼성전자 공장에 사람 많을것 같지 ..전기차 공장에 사람 많을것 같지 ... 전부 로봇이다 ..장애인아 ... 미국 top 파일럿이 ai 에 한판도 못이긴거는 아냐 ... ㅉㅉㅉ 일자리 전부 로봇으로 갈아치우면 몰로 먹고 살래 ..그래서 외국에서 로봇에 세금을 부여하자는 애기가 나오는 거야 ..그래서 기본소득 이야기가 나오고 있는거고 .. 대가리가 옵션이면 집에 놓고 좀 다녀라 !! ㅉㅉㅉ
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 15:45:00,sihagall****,"@친일파 미친통닭당 머저리 촌닭아??~~
미국과 비교하냐??~~
나라에서 돈주니 좋지??~~침 질질 흘리면서 충성에 또 충성!!~~
그래서 니들이 나라 망치는 족속들인거야!!~~
계속 거지 근성 가지고 살아라~~잉!!~~^^"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 13:53:00,sj****,"@친일파 미친통닭당 이놈도
역시
대갈통을 장식품으로 달고 다니는군"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 14:50:00,-,@sj**** 대/가리에 자갈만 가득 찬 자네 보다는 500배쯤 나아 보이는데? ㅋ
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 11:01:00,-,"토착왜구들, 자위대행사에나 참석하며 우리일본이라는 소리해대는 종자와 겐세이,야지를 부르짖던 진상과(저 둘은 아침에 일어나면 덴노 헤이카 반자이~~를 외치고 하루를 시작할 듯 함.ㅎ)
국회위원을 치부의 수단으로 이용해 수백 수천억씩 해쳐먹은 자식들과
군부독재정권의 애완견이였던 자들이 몸담았던 당. 현재도 그런 종자들로 가득찬 정당.
저런 쓰레기들 덕분에 앞으로 민주당 50년 집권은 보장되었음.
국민의짐은 앞으로도 지금까지 해왔던 것처럼 변함없길 바랍니다. 당신들이 있어서 기쁩니다. ㅋㅋ"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:35:00,00,"@- 확실한건 민주당 이번에 개박살날듯
뽑을 명분이 사라짐"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:51:00,선택과 집중,보수나 진보 모두 위대한 대한민국을 위한 마음이다. 거시와 같은 보수 미시와 같은 진보 접근방식의 차이가 근본을 뒤집어서는 안된다. 근본은 대한민국이다. 아버지와 어머니가 공존해야지 아버지가 어머니를 없애야 가정이 행복해지는 것은 아니기 때문..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:31:00,긴도깡,진보가아니라 좌파벌갱이다 진보는없고 벌갱이만있을뿐이다 예전에 때중이도 마이클잭슨불러서 백스텝밟았다
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:19:00,gog,"국민의적 친일역적 넌넘들이 보수란건 순 사기다, 토착왜구들은 보수가 아니다."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:32:00,00,@gog 토착왜구나 짱개나 절레절레
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:32:00,로이윌리엄,"@gog 왜구당은 하루빨리 국민의똥 아니면 왜구의힘으로 당명을 바꿔라.
싸가지없이 국민이란 단어를 더럽히는 개잡것들.."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:16:00,GreatKorea,규제지역 묶을생각 하지말고 내부단속이나 잘 해라. 지지층들이 얼마나 돌아섰는지 감이 잘 안오지 ?
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:15:00,-,민주당이 보수인데 왜자꾸 왜구당을 보수라고 하냐?? 일본인인가??
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:22:00,-,@- 100% 공감
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:04:00,강 성진,수꼴왜구당과 보수민주당 양당구조가 굳어지면 이나라는 필망이다..
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 09:35:00,hijoker****,"기레기들이 아직도 민주당을 진보당으로 색칠하는데
그걸 믿을 자들은 개돼지 외엔 없다.
물론 이해찬이 좌클릭하며 당내 그런 자들을 들였지만
그들은 앞으로 자연히 정리될 것이다.
정통 보수당인 민주당이 재집권하느냐 친일수구당이 다시
집권을 되찾는냐의 차기 대선이 될 것이다.
물론 가장 첨예한 이슈는 부동산 문제가 될 것이다."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 08:45:00,우주여행,진보? 진보진영? 누가 진보이고 어디가 진보진영인가? 수꼴보다 더럽고 악취나는 그들이 진보라고? 거악의 축이라고 해야...
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 12:18:00,ys kim,@우주여행 너코가 썩었는지 병원가서 진찰받아봐라
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 10:20:00,gog,@우주여행 정신병은 정신병원으로.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 09:35:00,권또,"@우주여행 시대의 변화를 자각하고 , 이제는 좀 변할때도 되었건만..... 어찌 그리 어설픈 깊은 수렁에서 해메이고 있는 자들이 많은지...."
"이낙연 당 대표 내려놓는 날…국회 간 이재명 “윤, 지지율은 바람”",2021-03-09 21:06:00,2021-03-11 18:00:00,김성진,남의 지지율 거론하지 말고 본인이 해야 할 일 부터 신중을 기해야 할 것이다.
"이낙연 당 대표 내려놓는 날…국회 간 이재명 “윤, 지지율은 바람”",2021-03-09 21:06:00,2021-03-10 10:57:00,라일락,"뜬구름이쥐
국민은 이미 마음 정했다
추진력 실천력 행정력 국민위하는 모습 보았다.
억강부약 대동세계를 지지 응원합니다."
"이낙연 당 대표 내려놓는 날…국회 간 이재명 “윤, 지지율은 바람”",2021-03-09 21:06:00,2021-03-10 08:50:00,000000,반갑다. 페이스메이커
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-27 17:48:00,김성진,인격 됨됨이가 되어 있지 않은 인간들이 어떻게 시장을 하며 대통령을 할 수 있단 말입니까?
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-26 12:04:00,Byung Shin,썩은 기사는 내려 주심이 . 2021년 3월 1일 기사를 버젓이 2021년 3월 26일 에도 올리는 저의를 모르겠다 . 이낙연 혹은 이재명 살릴려고 ??
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-26 08:37:00,Dennis Key,"참 믿기가 어렵네요, 오세훈이 승리한 3,000명 여론조사에서 이틀을 예상했는데 단 하루만에 목표조사 완료된것이 엊그재인데 오늘보도된 대선지지율은 안철수가 오세훈을 더블스코어이상으로 이겼다.
국힘당이 여론조사를 당원들 동원해서 왜곡시켰다는 합리적 의심을 해본다.
철수야 정신차려라."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-11 20:42:00,조왕쇠,윤가놈 구속시켜라
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-06 19:38:00,gog,정치개검 개썩럴 저런것은 소리없이 사라진다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-06 11:53:00,멋쟁이,석열이는 이제 권력의 위치에서 내려 왔으니 마누라와 장모 그리고 석열이가 지은죄를 미뤄뒀던걸 수사해 깜방 가기 일보전에 놓인 인간이 무슨대권주자? 구속적부심 받으려 가겠지 결국엔
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-02 08:31:00,정성욱,"윤석열이라는 검찰주의자가 지도자로서 최소한의 자격이라도 갖추었나 ?
수신제가도 못하는 것은 고사하고 썩은내가 진동하는 제처와 장모의
사건을 덮고 감추기에만 급급한 인사가 입으로는 권력을 향해서 수사를
공정하게 못하면 어쩌고 하는 어불성설이라니 . 윤석열 이친구야 !
자네 처 . 장모와 측근들 비리부터 깨끗하게 털고나서 사람인양 하게나 .
공정과 엄정 , 법을 입으로 뇌까리기 전에 네놈의 몸부터 정갈하게 하는
척이라도 하라는 이야기야 !"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:08:00,김대우,결국... 여당은 이낙연 야당은 ??
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:03:00,壽則多辱,"난...진심으로 바란다!!!!!!!!!
이재명지사가 민주당을 탈당하고 무소속으로 대선 출마해서 당선되고도 절대 민주당에
발을 들여놓지 않는걸 진심 바랄뿐이다.
의협에 고개숙이고, 서민무시하는 선병지원에, 검찰에 발발떨고, 기업에 무릎꿇고....
민주당이 민주당이 아니다... 그냥 기득권 따까리당!!!!!!!!!!!!!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 16:16:00,Ted Che,"역시 제 3 후보는 추미애군
앞으로 2.4% 세균은 빼고 추미애를 넣어라"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:42:00,파크빌,...이제멍은 ..한국을 베네주엘라로 끌고간다....베네주엘라로 보내라..결향아..
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:24:00,jw****,"어찌됐던 국민의짐은 윤석열을 보스로 모셔야 겠네..ㅋㅋ
대선에서 떨어질 것이 뻔하지만 그래도 10%넘는 주자는 윤석열밖에 없네..
근데.. 윤석열이가 국민의짐으로 갈수있을까?...
임기 끝나면.. 바로 구속인데...ㅋㅋ
불쌍하다..ㅋㅋ"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:14:00,tb****,"윤석열이 무슨 대권 후보자라고 제 식구 감싸기 마누라와 장모 수사는 미적 거리고 수사를 안 하는데 이것이
검사로서 할 짓인가 수사를 안하면 안하는 이유를 국민들께 알려 주어야 하는데 국민은 진실 여부를 알고저 한다 수사하여 아니면 그만이고 죄가 있으면 재판받아 감옥으로 가는 것이어야 않는가?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:55:00,각산청마,너희3놈은 절대로 찍지 않을 애들인데 이런 여론조사는 왜 하냐?이3놈 아니면 나는 지지한다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:28:00,yee,"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위 / 셋 다 깜이 아니다. 우파는 여론조사라면 전화 끊는다. 이런 여론조사가 무슨 의미가 있나?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:12:00,라일락,"억강부약 협공 까지 말지어다.
능력도 없는것덜이 어딜 까는 소리덜 하구 있니
국민은 억강부약 원하는것으로 쩜찍었다.
엣헴"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:48:00,김성진,이재명지사는 끝까지 민주당의 주자가 되어야 합니다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:24:00,kji****,"놀고 있네
기레기들"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:42:00,Ted Che,"정세균 똘마니 박홍두 추미애 한테도 밀리는 2.4% 에 열받냐 ?
사진을 왜 너의 희망사항대로 배치했냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:22:00,pppsy****,"윤석열이 2위라 안타까운 경향 기레기의 마음이 묻어 난다. ....같은 2위라면서 왜 윤석열이 앞에 두는 건데?? 소수점에서 앞섰냐??? 아니면 그럼 무순 이라고 하든가, 가나다 수준이라고 하든가...교묘하게 2위임을 강조하냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:58:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1호 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:57:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1등 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:53:00,hijoker****,"홍발정에게도 무상 연애. 양아치로 허벌나게 아작난 이재명이 1위라~~~
지나가던 소도 웃을 일 아닌가.
그리 고소 고발 좋아하는 그가 고작 한다는 소리가 예의를 차리란다~~~
이런 개차반이 집권당의 대선 후보로 거론되는 거 자체가 수치 아닌가.
민주당에선 당장 이런 놈 출당시켜라."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:25:00,파판토,"마누라 장모 관리도 안되는 사람이 여론조사에서 2위이면 저사람을 지지 하는국민은
도대체 외계인 인가? 울 나라에 이렇케 외계인이 많타는 거여?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:53:00,로이윌리엄,@파판토 외계인이 아니라 골빈 것들..
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:18:00,Tae Chun,"아니 저기에 왜 윤석열이 껴서 나오는데,,,,, 정말 어이없네. 도대체 언제야 정치후진국 벗어날건데"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:59:00,hijoker****,집권 민주당의 대선후보는 이낙연이 될 수 밖에 없죠.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:57:00,김용운,윤석열의 강직한 부드러움을 국민은 원하는 것 같으다...
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:55:00,로이윌리엄,"@김용운 너, 코로나 걸린 모양이구나.ㅉㅉ."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:25:00,Tae Chun,@김용운 입만열면 거짓말에 위선이 가득한 인간을 원한다고? 대한민국 말아먹으려고 작정을했나...
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:18:00,srl****,일잘하는 이재명이 희망이다
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:52:00,미로,@srl**** 그냥 독재를 하는 것인데..착각하지마라.차베스같은 인간이다
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:24:00,로이윌리엄,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:24:00,로이윌리엄,"@삭제된 댓글입니다 석열이가 더러븐 것들의 보호자라면..
석열이 자체는 뭘까? 주제파악 못하고 설쳐대는 웃기는 짜장면이라고 해야겠지?
석열아, 얼른 사퇴하고 국민의똥당에 입당하거라. 아마 너를 대선 후보로 만들어줄 것이다.
그래서, 이재명과 석열이가 여야 후보로 붙으면 볼만할끼다. 푸핫핫.."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:09:00,이개념,"도대체 찰스, 발정제, 세훈이, 추 같은 사람 선호도는 왜 나오는거지?
무뇌충들인가?"
